OrderID,OrderDate,Product,Category,Quantity,UnitPrice,Region,StockLevel,TotalSales,LowStock
1650,2024-07-06,Shirt,Furniture,4,866.7,West,48,3466.8,No
1651,2024-01-07,Chair,Clothing,6,298.51,North,4,1791.06,Yes
1652,2024-05-12,Shoes,Electronics,1,29.62,West,35,29.62,No
1653,2024-08-22,Chair,Furniture,8,323.24,East,30,2585.92,No
1654,2024-02-14,Shoes,Clothing,6,984.22,East,32,5905.32,No
1655,2024-11-09,Chair,Electronics,2,155.37,East,23,310.74,No
1656,2024-09-05,Chair,Clothing,8,40.89,East,9,327.12,No
1657,2024-01-31,Chair,Furniture,4,582.39,West,37,2329.56,No
1658,2024-01-23,Phone,Furniture,9,377.95,East,43,3401.5499999999997,No
1659,2024-06-08,Phone,Clothing,4,797.03,North,48,3188.12,No
1660,2024-12-28,Chair,Electronics,1,734.57,East,4,734.57,Yes
1661,2024-06-06,Shoes,Electronics,7,193.56,West,30,1354.92,No
1662,2024-02-08,Shirt,Electronics,5,568.99,West,8,2844.95,No
1663,2024-03-22,Laptop,Electronics,5,42.11,South,31,210.55,No
1664,2024-12-21,Phone,Clothing,4,445.08,East,40,1780.32,No
1665,2024-09-14,Chair,Furniture,6,716.91,West,4,4301.46,Yes
1666,2024-07-24,Laptop,Clothing,1,420.81,South,26,420.81,No
1667,2024-03-17,Phone,Furniture,3,126.77,North,27,380.31,No
1668,2024-01-12,Shirt,Furniture,7,70.92,East,42,496.44,No
1669,2024-10-21,Shoes,Clothing,8,855.12,West,11,6840.96,No
1670,2024-08-11,Chair,Clothing,9,892.41,West,4,8031.69,Yes
1671,2024-01-13,Shirt,Electronics,1,349.66,East,7,349.66,No
1672,2024-02-15,Phone,Furniture,4,172.53,South,16,690.12,No
1673,2024-06-03,Chair,Electronics,2,978.83,East,7,1957.66,No
1674,2024-04-22,Laptop,Electronics,2,550.41,North,33,1100.82,No
1675,2024-08-20,Shoes,Clothing,1,481.89,North,22,481.89,No
1676,2024-01-17,Phone,Electronics,5,744.19,East,17,3720.9500000000003,No
1677,2024-12-25,Shoes,Electronics,2,177.18,South,9,354.36,No
1678,2024-08-10,Chair,Electronics,4,584.19,North,38,2336.76,No
1679,2024-12-19,Shirt,Clothing,9,891.26,East,40,8021.34,No
1680,2024-07-06,Shoes,Electronics,3,32.84,South,43,98.52000000000001,No
1681,2024-12-09,Laptop,Electronics,8,676.21,South,43,5409.68,No
1682,2024-12-30,Phone,Clothing,6,555.91,West,4,3335.46,Yes
1683,2024-06-11,Laptop,Clothing,5,951.29,North,42,4756.45,No
1684,2024-11-21,Shoes,Clothing,2,266.11,East,16,532.22,No
1685,2024-03-14,Shirt,Furniture,3,860.3,North,46,2580.8999999999996,No
1686,2024-08-20,Shirt,Clothing,8,315.9,South,10,2527.2,No
1687,2024-08-11,Laptop,Furniture,9,435.56,West,46,3920.04,No
1688,2024-11-14,Chair,Clothing,7,221.15,North,47,1548.05,No
1689,2024-02-29,Chair,Clothing,1,864.96,East,18,864.96,No
1690,2024-11-30,Shirt,Clothing,6,203.46,North,20,1220.76,No
1691,2024-08-09,Laptop,Furniture,7,860.42,South,43,6022.94,No
1692,2024-02-06,Laptop,Electronics,6,461.06,West,2,2766.36,Yes
1693,2024-10-04,Laptop,Clothing,2,836.73,North,39,1673.46,No
1694,2024-07-14,Shoes,Furniture,9,271.84,South,42,2446.56,No
1695,2024-12-17,Chair,Clothing,3,141.4,South,0,424.20000000000005,Yes
1696,2024-08-29,Chair,Electronics,6,559.41,West,23,3356.46,No
1697,2024-11-19,Shoes,Furniture,6,514.34,South,35,3086.04,No
1698,2024-08-06,Phone,Clothing,8,363.04,North,5,2904.32,No
1699,2024-07-10,Shoes,Clothing,4,666.19,East,9,2664.76,No
1700,2024-01-17,Laptop,Clothing,6,104.19,West,46,625.14,No
1701,2024-01-12,Shoes,Electronics,1,625.78,South,39,625.78,No
1702,2024-07-11,Laptop,Furniture,9,219.64,North,45,1976.7599999999998,No
1703,2024-01-22,Shirt,Clothing,9,137.67,West,33,1239.03,No
1704,2024-04-29,Laptop,Clothing,7,910.51,South,23,6373.57,No
1705,2024-07-28,Chair,Furniture,1,465.2,North,22,465.2,No
1706,2024-11-01,Shoes,Electronics,3,765.78,South,19,2297.34,No
1707,2024-09-26,Laptop,Electronics,5,98.23,North,37,491.15000000000003,No
1708,2024-07-10,Phone,Electronics,4,66.89,South,34,267.56,No
1709,2024-06-23,Shirt,Electronics,5,499.9,West,33,2499.5,No
1710,2024-10-11,Phone,Electronics,7,322.4,West,45,2256.7999999999997,No
1711,2024-07-22,Phone,Clothing,9,14.86,West,49,133.74,No
1712,2024-06-12,Phone,Clothing,1,191.46,South,46,191.46,No
1713,2024-09-07,Shirt,Clothing,5,226.59,South,35,1132.95,No
1714,2024-08-14,Shirt,Furniture,3,295.62,West,15,886.86,No
1715,2024-01-07,Shirt,Electronics,3,878.76,West,22,2636.2799999999997,No
1716,2024-01-29,Shirt,Furniture,2,426.4,East,43,852.8,No
1717,2024-02-02,Phone,Electronics,6,682.64,North,48,4095.84,No
1718,2024-05-13,Chair,Electronics,6,28.21,East,0,169.26,Yes
1719,2024-03-19,Chair,Furniture,3,815.79,North,8,2447.37,No
1720,2024-02-27,Shirt,Clothing,1,247.93,South,11,247.93,No
1721,2024-01-26,Shoes,Furniture,7,315.95,North,36,2211.65,No
1722,2024-08-13,Laptop,Clothing,2,54.8,North,16,109.6,No
1723,2024-10-11,Shoes,Electronics,8,415.6,South,2,3324.8,Yes
1724,2024-01-04,Shoes,Clothing,3,854.05,South,37,2562.1499999999996,No
1725,2024-04-08,Shoes,Electronics,1,384.95,South,28,384.95,No
1726,2024-02-08,Chair,Electronics,9,909.52,West,30,8185.68,No
1727,2024-09-27,Laptop,Clothing,5,868.77,West,34,4343.85,No
1728,2024-10-11,Shoes,Electronics,1,71.34,North,37,71.34,No
1729,2024-06-05,Shirt,Clothing,6,312.22,South,25,1873.3200000000002,No
1730,2024-03-15,Chair,Furniture,3,911.31,West,12,2733.93,No
1731,2024-10-14,Shirt,Electronics,4,39.51,South,18,158.04,No
1732,2024-05-09,Shirt,Electronics,8,768.15,North,31,6145.2,No
1733,2024-06-23,Shoes,Furniture,5,907.36,West,46,4536.8,No
1734,2024-03-24,Shirt,Electronics,6,772.79,West,26,4636.74,No
1735,2024-01-22,Laptop,Furniture,4,746.38,East,38,2985.52,No
1736,2024-01-27,Shirt,Furniture,6,844.92,North,12,5069.5199999999995,No
1737,2024-07-13,Shoes,Electronics,3,669.13,West,33,2007.3899999999999,No
1738,2024-12-02,Shirt,Furniture,1,428.87,North,18,428.87,No
1739,2024-08-23,Chair,Furniture,6,72.13,North,18,432.78,No
1740,2024-04-01,Chair,Furniture,1,790.09,South,2,790.09,Yes
1741,2024-01-21,Chair,Electronics,3,906.2,North,2,2718.6000000000004,Yes
1742,2024-10-29,Phone,Furniture,8,516.47,East,25,4131.76,No
1743,2024-12-22,Chair,Clothing,7,537.19,West,5,3760.3300000000004,No
1744,2024-03-24,Chair,Clothing,8,409.25,North,12,3274.0,No
1745,2024-09-18,Phone,Furniture,2,858.31,North,45,1716.62,No
1746,2024-05-26,Chair,Clothing,7,24.66,South,37,172.62,No
1747,2024-09-13,Shoes,Electronics,4,628.3,South,26,2513.2,No
1748,2024-02-27,Chair,Furniture,1,908.34,East,40,908.34,No
1749,2024-01-15,Chair,Electronics,3,112.19,North,23,336.57,No
1750,2024-06-10,Phone,Clothing,5,959.57,North,9,4797.85,No
1751,2024-06-11,Shoes,Clothing,8,968.0,North,15,7744.0,No
1752,2024-11-15,Shirt,Clothing,2,930.49,North,22,1860.98,No
1753,2024-10-07,Laptop,Clothing,2,467.92,West,46,935.84,No
1754,2024-10-06,Shoes,Electronics,8,389.14,North,11,3113.12,No
1755,2024-01-12,Shirt,Furniture,9,708.89,North,27,6380.01,No
1756,2024-09-30,Shoes,Electronics,1,325.5,West,12,325.5,No
1757,2024-09-27,Shirt,Furniture,2,77.66,South,17,155.32,No
1758,2024-07-26,Shirt,Clothing,4,902.41,East,1,3609.64,Yes
1759,2024-01-27,Shoes,Clothing,3,638.51,North,45,1915.53,No
1760,2024-03-12,Phone,Clothing,1,215.08,West,16,215.08,No
1761,2024-02-29,Shoes,Clothing,4,28.22,North,22,112.88,No
1762,2024-05-24,Shoes,Electronics,2,726.28,South,22,1452.56,No
1763,2024-04-02,Shirt,Furniture,5,854.27,West,0,4271.35,Yes
1764,2024-11-04,Laptop,Furniture,1,411.59,West,42,411.59,No
1765,2024-01-08,Shirt,Clothing,8,90.09,West,13,720.72,No
1766,2024-03-19,Chair,Electronics,2,652.14,North,11,1304.28,No
1767,2024-01-27,Shoes,Clothing,3,303.96,South,13,911.8799999999999,No
1768,2024-06-22,Shoes,Furniture,3,152.51,East,48,457.53,No
1769,2024-02-19,Phone,Furniture,4,515.29,West,43,2061.16,No
1770,2024-07-17,Shirt,Electronics,7,487.03,North,37,3409.21,No
1771,2024-12-14,Phone,Furniture,9,521.6,East,40,4694.400000000001,No
1772,2024-06-29,Shoes,Electronics,3,825.69,West,43,2477.07,No
1773,2024-01-24,Shirt,Clothing,1,489.7,North,48,489.7,No
1774,2024-11-11,Shirt,Clothing,1,901.54,East,15,901.54,No
1775,2024-02-15,Chair,Electronics,6,843.39,East,33,5060.34,No
1776,2024-01-15,Chair,Clothing,5,654.6,West,17,3273.0,No
1777,2024-06-01,Laptop,Electronics,7,66.28,North,47,463.96000000000004,No
1778,2024-08-09,Chair,Clothing,7,866.29,East,9,6064.03,No
1779,2024-07-24,Shirt,Clothing,3,906.52,South,18,2719.56,No
1780,2024-09-29,Chair,Furniture,7,381.3,South,29,2669.1,No
1781,2024-08-23,Laptop,Furniture,9,530.89,East,3,4778.01,Yes
1782,2024-12-05,Shoes,Electronics,8,288.21,West,6,2305.68,No
1783,2024-08-15,Chair,Clothing,3,24.57,West,15,73.71000000000001,No
1784,2024-01-09,Shirt,Clothing,5,484.66,West,36,2423.3,No
1785,2024-06-14,Shoes,Clothing,8,138.07,East,4,1104.56,Yes
1786,2024-11-14,Shirt,Furniture,2,191.49,West,38,382.98,No
1787,2024-08-01,Shoes,Electronics,7,485.9,West,48,3401.2999999999997,No
1788,2024-04-26,Shirt,Electronics,7,868.37,South,32,6078.59,No
1789,2024-12-09,Chair,Electronics,8,846.19,North,34,6769.52,No
1790,2024-03-12,Chair,Clothing,1,965.42,South,47,965.42,No
1791,2024-03-04,Laptop,Electronics,8,487.85,East,33,3902.8,No
1792,2024-07-23,Shoes,Furniture,1,556.49,South,32,556.49,No
1793,2024-07-27,Laptop,Furniture,3,823.9,North,38,2471.7,No
1794,2024-03-12,Phone,Electronics,9,702.68,South,9,6324.12,No
1795,2024-10-03,Chair,Clothing,4,190.99,West,2,763.96,Yes
1796,2024-09-30,Shoes,Furniture,9,404.19,North,49,3637.71,No
1797,2024-11-15,Laptop,Furniture,1,929.87,East,28,929.87,No
1798,2024-12-03,Laptop,Clothing,8,154.67,South,34,1237.36,No
1799,2024-04-04,Phone,Clothing,3,217.26,South,30,651.78,No
1800,2024-06-14,Laptop,Electronics,7,406.65,West,38,2846.5499999999997,No
1801,2024-02-01,Shirt,Furniture,2,940.48,North,14,1880.96,No
1802,2024-01-11,Chair,Furniture,7,122.68,West,0,858.76,Yes
1803,2024-10-27,Laptop,Electronics,7,676.21,South,18,4733.47,No
1804,2024-08-04,Laptop,Electronics,9,140.8,South,36,1267.2,No
1805,2024-10-15,Phone,Furniture,2,529.26,North,26,1058.52,No
1806,2024-04-11,Shirt,Furniture,8,541.2,South,20,4329.6,No
1807,2024-09-23,Laptop,Clothing,5,52.2,North,6,261.0,No
1808,2024-08-01,Chair,Clothing,9,954.58,East,42,8591.220000000001,No
1809,2024-06-27,Chair,Furniture,8,808.56,South,32,6468.48,No
1810,2024-03-28,Laptop,Furniture,3,309.83,North,1,929.49,Yes
1811,2024-02-10,Shirt,Clothing,3,139.32,North,13,417.96,No
1812,2024-03-16,Chair,Electronics,8,352.17,West,41,2817.36,No
1813,2024-02-15,Chair,Electronics,9,895.33,South,2,8057.97,Yes
1814,2024-06-08,Shirt,Furniture,2,141.36,West,13,282.72,No
1815,2024-03-20,Shirt,Furniture,3,355.82,North,4,1067.46,Yes
1816,2024-11-05,Laptop,Clothing,8,499.36,East,16,3994.88,No
1817,2024-03-26,Shoes,Furniture,2,42.56,East,38,85.12,No
1818,2024-04-01,Phone,Electronics,8,275.35,South,0,2202.8,Yes
1819,2024-05-27,Shoes,Clothing,5,599.68,East,42,2998.3999999999996,No
1820,2024-06-09,Shoes,Clothing,6,330.72,South,27,1984.3200000000002,No
1821,2024-07-20,Chair,Electronics,4,871.82,South,37,3487.28,No
1822,2024-08-29,Shirt,Electronics,3,937.4,North,47,2812.2,No
1823,2024-12-18,Chair,Clothing,8,447.13,North,13,3577.04,No
1824,2024-01-02,Phone,Furniture,9,536.7,North,16,4830.3,No
1825,2024-08-12,Laptop,Electronics,8,634.5,West,14,5076.0,No
1826,2024-10-15,Phone,Clothing,9,667.89,North,45,6011.01,No
1827,2024-08-20,Chair,Furniture,1,72.63,South,6,72.63,No
1828,2024-03-17,Chair,Furniture,5,63.14,North,41,315.7,No
1829,2024-04-25,Chair,Clothing,7,866.93,West,6,6068.509999999999,No
1830,2024-06-02,Chair,Electronics,8,227.67,North,46,1821.36,No
1831,2024-04-12,Shoes,Furniture,2,588.26,East,23,1176.52,No
1832,2024-07-12,Laptop,Electronics,4,628.43,South,25,2513.72,No
1833,2024-06-14,Shoes,Clothing,7,172.82,East,13,1209.74,No
1834,2024-12-24,Chair,Electronics,5,763.98,East,46,3819.9,No
1835,2024-03-30,Shirt,Furniture,1,867.29,West,18,867.29,No
1836,2024-06-22,Shoes,Clothing,2,292.52,East,25,585.04,No
1837,2024-05-01,Chair,Furniture,5,879.06,North,15,4395.299999999999,No
1838,2024-05-22,Chair,Furniture,6,90.23,South,33,541.38,No
1839,2024-04-15,Laptop,Clothing,1,802.46,East,1,802.46,Yes
1840,2024-10-31,Phone,Clothing,3,643.71,East,0,1931.13,Yes
1841,2024-12-25,Shoes,Electronics,6,587.28,South,47,3523.68,No
1842,2024-11-12,Shoes,Clothing,6,237.83,North,35,1426.98,No
1843,2024-05-02,Shoes,Electronics,7,368.22,East,34,2577.54,No
1844,2024-01-09,Chair,Clothing,3,911.2,South,42,2733.6000000000004,No
1845,2024-09-18,Laptop,Furniture,1,471.08,North,23,471.08,No
1846,2024-03-13,Chair,Electronics,7,598.44,North,48,4189.08,No
1847,2024-12-24,Chair,Clothing,3,936.49,North,4,2809.4700000000003,Yes
1848,2024-08-10,Shirt,Electronics,5,471.82,West,28,2359.1,No
1849,2024-02-10,Laptop,Electronics,4,394.39,North,40,1577.56,No
1850,2024-07-22,Shoes,Electronics,1,894.27,North,0,894.27,Yes
1851,2024-09-20,Phone,Furniture,7,911.78,South,8,6382.46,No
1852,2024-11-23,Shoes,Clothing,4,361.09,West,35,1444.36,No
1853,2024-06-26,Chair,Clothing,1,596.07,North,15,596.07,No
1854,2024-12-13,Laptop,Electronics,6,964.09,East,14,5784.54,No
1855,2024-11-13,Laptop,Clothing,4,64.92,West,9,259.68,No
1856,2024-03-24,Laptop,Furniture,4,49.4,South,36,197.6,No
1857,2024-11-13,Shirt,Electronics,2,521.41,West,15,1042.82,No
1858,2024-04-20,Shoes,Furniture,1,298.33,East,37,298.33,No
1859,2024-09-07,Shirt,Furniture,3,586.03,West,47,1758.09,No
1860,2024-01-07,Phone,Clothing,5,727.05,East,35,3635.25,No
1861,2024-03-24,Chair,Clothing,9,78.38,North,14,705.42,No
1862,2024-07-26,Shirt,Electronics,7,883.54,North,2,6184.78,Yes
1863,2024-11-09,Shirt,Furniture,4,284.12,West,18,1136.48,No
1864,2024-01-22,Chair,Clothing,8,387.53,West,40,3100.24,No
1865,2024-01-03,Laptop,Electronics,4,343.67,South,36,1374.68,No
1866,2024-05-06,Chair,Electronics,6,841.44,South,47,5048.64,No
1867,2024-10-23,Shoes,Clothing,1,178.95,East,2,178.95,Yes
1868,2024-07-06,Chair,Furniture,6,38.39,North,7,230.34,No
1869,2024-12-27,Laptop,Electronics,5,972.08,West,23,4860.400000000001,No
1870,2024-01-14,Chair,Clothing,2,980.83,North,13,1961.66,No
1871,2024-01-12,Shirt,Electronics,1,265.12,West,34,265.12,No
1872,2024-03-27,Phone,Clothing,6,19.26,East,15,115.56,No
1873,2024-01-12,Shirt,Electronics,2,649.46,North,6,1298.92,No
1874,2024-01-25,Phone,Furniture,9,651.98,South,40,5867.82,No
1875,2024-10-27,Chair,Electronics,9,940.95,East,34,8468.550000000001,No
1876,2024-08-30,Shoes,Clothing,1,305.49,North,7,305.49,No
1877,2024-05-01,Chair,Clothing,5,197.61,East,11,988.0500000000001,No
1878,2024-05-26,Laptop,Clothing,8,620.22,West,48,4961.76,No
1879,2024-02-24,Chair,Furniture,4,568.03,North,45,2272.12,No
1880,2024-08-25,Phone,Clothing,3,720.56,North,15,2161.68,No
1881,2024-12-21,Shirt,Clothing,5,886.28,North,3,4431.4,Yes
1882,2024-06-21,Shoes,Furniture,5,564.15,South,34,2820.75,No
1883,2024-08-08,Chair,Clothing,8,158.57,East,44,1268.56,No
1884,2024-04-28,Chair,Clothing,6,602.15,South,40,3612.8999999999996,No
1885,2024-11-04,Shirt,Furniture,2,380.36,South,44,760.72,No
1886,2024-07-01,Shoes,Electronics,1,458.21,East,31,458.21,No
1887,2024-10-14,Chair,Clothing,3,959.89,East,11,2879.67,No
1888,2024-11-02,Chair,Electronics,2,559.4,North,20,1118.8,No
1889,2024-10-26,Phone,Furniture,4,158.15,North,14,632.6,No
1890,2024-03-22,Phone,Clothing,3,448.73,East,34,1346.19,No
1891,2024-07-29,Laptop,Clothing,9,236.15,North,2,2125.35,Yes
1892,2024-05-29,Shirt,Furniture,5,144.13,West,1,720.65,Yes
1893,2024-02-06,Shoes,Clothing,4,715.11,North,5,2860.44,No
1894,2024-12-17,Chair,Electronics,9,632.28,East,15,5690.5199999999995,No
1895,2024-11-07,Chair,Electronics,4,502.81,South,22,2011.24,No
1896,2024-12-26,Laptop,Furniture,6,429.01,East,30,2574.06,No
1897,2024-02-28,Chair,Clothing,1,329.0,East,49,329.0,No
1898,2024-05-10,Shirt,Clothing,2,97.13,South,40,194.26,No
1899,2024-07-20,Laptop,Furniture,4,306.28,West,29,1225.12,No
1900,2024-08-30,Shirt,Electronics,9,840.01,North,2,7560.09,Yes
1901,2024-02-04,Laptop,Electronics,6,785.84,West,15,4715.04,No
1902,2024-04-02,Chair,Furniture,6,972.59,South,3,5835.54,Yes
1903,2024-07-25,Laptop,Clothing,9,659.51,West,45,5935.59,No
1904,2024-12-18,Phone,Electronics,4,558.1,South,35,2232.4,No
1905,2024-11-27,Shoes,Clothing,3,303.08,East,27,909.24,No
1906,2024-10-31,Chair,Electronics,7,86.09,West,49,602.63,No
1907,2024-12-15,Shoes,Clothing,7,621.84,North,49,4352.88,No
1908,2024-07-31,Chair,Electronics,9,493.28,North,49,4439.5199999999995,No
1909,2024-06-07,Shoes,Clothing,6,761.48,South,27,4568.88,No
1910,2024-01-24,Phone,Furniture,2,417.74,East,2,835.48,Yes
1911,2024-10-19,Shoes,Electronics,6,985.7,West,25,5914.200000000001,No
1912,2024-01-04,Laptop,Furniture,8,403.64,West,38,3229.12,No
1913,2024-08-07,Shoes,Electronics,6,339.74,South,12,2038.44,No
1914,2024-12-29,Chair,Electronics,9,872.28,West,6,7850.5199999999995,No
1915,2024-01-20,Shirt,Electronics,4,401.55,North,12,1606.2,No
1916,2024-05-31,Shoes,Clothing,3,872.19,North,3,2616.57,Yes
1917,2024-02-19,Shoes,Electronics,5,37.08,West,15,185.39999999999998,No
1918,2024-06-25,Shoes,Furniture,3,695.67,West,27,2087.0099999999998,No
1919,2024-04-05,Chair,Clothing,2,81.13,East,46,162.26,No
1920,2024-04-14,Shoes,Clothing,2,156.75,East,12,313.5,No
1921,2024-09-06,Chair,Electronics,4,703.07,West,41,2812.28,No
1922,2024-04-26,Chair,Clothing,3,296.83,West,9,890.49,No
1923,2024-12-19,Shirt,Electronics,9,218.33,South,4,1964.97,Yes
1924,2024-08-15,Laptop,Furniture,7,803.51,East,35,5624.57,No
1925,2024-03-06,Chair,Clothing,6,946.78,West,18,5680.68,No
1926,2024-11-30,Phone,Clothing,8,240.06,South,29,1920.48,No
1927,2024-09-18,Shoes,Furniture,9,324.02,East,46,2916.18,No
1928,2024-10-21,Phone,Furniture,3,716.93,South,40,2150.79,No
1929,2024-08-30,Shoes,Electronics,7,817.14,West,47,5719.98,No
1930,2024-07-04,Shirt,Clothing,9,999.17,North,27,8992.529999999999,No
1931,2024-09-02,Chair,Furniture,1,280.64,North,30,280.64,No
1932,2024-05-04,Laptop,Clothing,9,561.05,North,35,5049.45,No
1933,2024-09-24,Chair,Furniture,7,142.68,North,42,998.76,No
1934,2024-05-10,Shoes,Clothing,4,337.53,West,48,1350.12,No
1935,2024-08-24,Laptop,Furniture,6,54.52,North,0,327.12,Yes
1936,2024-01-18,Chair,Clothing,6,218.73,North,8,1312.3799999999999,No
1937,2024-02-09,Laptop,Electronics,6,511.48,West,11,3068.88,No
1938,2024-01-21,Shoes,Clothing,2,172.12,East,22,344.24,No
1939,2024-08-12,Shirt,Electronics,5,890.49,East,11,4452.45,No
1940,2024-12-20,Shirt,Electronics,7,713.21,East,41,4992.47,No
1941,2024-10-08,Chair,Electronics,6,37.46,South,8,224.76,No
1942,2024-01-08,Phone,Clothing,3,877.93,East,25,2633.79,No
1943,2024-04-09,Shoes,Clothing,5,977.55,West,29,4887.75,No
1944,2024-08-27,Chair,Electronics,8,506.84,East,19,4054.72,No
1945,2024-03-27,Chair,Furniture,5,321.46,South,15,1607.3,No
1946,2024-10-24,Shirt,Clothing,3,270.83,South,12,812.49,No
1947,2024-01-14,Laptop,Clothing,9,96.55,North,34,868.9499999999999,No
1948,2024-11-29,Shoes,Clothing,3,496.69,West,49,1490.07,No
1949,2024-01-02,Laptop,Clothing,2,59.64,East,3,119.28,Yes
1950,2024-10-19,Shoes,Electronics,6,508.8,East,24,3052.8,No
1951,2024-11-20,Phone,Furniture,8,260.02,West,12,2080.16,No
1952,2024-02-10,Shirt,Furniture,6,481.67,West,27,2890.02,No
1953,2024-11-13,Phone,Furniture,1,424.2,West,44,424.2,No
1954,2024-11-11,Chair,Furniture,8,312.06,West,11,2496.48,No
1955,2024-04-20,Shirt,Electronics,1,454.15,West,23,454.15,No
1956,2024-01-14,Chair,Clothing,9,479.29,West,27,4313.610000000001,No
1957,2024-08-18,Phone,Clothing,8,835.35,West,0,6682.8,Yes
1958,2024-03-24,Shoes,Electronics,6,669.13,South,33,4014.7799999999997,No
1959,2024-05-09,Chair,Clothing,2,438.83,North,2,877.66,Yes
1960,2024-08-18,Laptop,Electronics,9,906.19,East,21,8155.710000000001,No
1961,2024-11-21,Shoes,Furniture,8,758.18,South,20,6065.44,No
1962,2024-05-24,Shoes,Electronics,4,84.96,South,26,339.84,No
1963,2024-12-10,Phone,Clothing,2,162.21,East,20,324.42,No
1964,2024-01-28,Phone,Clothing,6,90.85,South,21,545.0999999999999,No
1965,2024-03-06,Shirt,Clothing,1,325.67,West,12,325.67,No
1966,2024-06-11,Shirt,Furniture,7,441.29,South,43,3089.03,No
1967,2024-08-16,Laptop,Electronics,1,509.2,East,15,509.2,No
1968,2024-09-17,Shoes,Electronics,6,852.9,North,45,5117.4,No
1969,2024-06-12,Laptop,Clothing,5,27.78,East,23,138.9,No
1970,2024-10-27,Laptop,Electronics,3,434.01,North,45,1302.03,No
1971,2024-10-29,Phone,Clothing,6,416.89,West,16,2501.34,No
1972,2024-10-13,Laptop,Electronics,4,948.0,South,4,3792.0,Yes
1973,2024-01-10,Laptop,Furniture,6,248.63,East,37,1491.78,No
1974,2024-07-13,Chair,Furniture,4,131.18,East,41,524.72,No
1975,2024-04-27,Shirt,Electronics,1,150.84,North,26,150.84,No
1976,2024-09-26,Shirt,Furniture,5,524.94,South,40,2624.7000000000003,No
1977,2024-03-20,Shoes,Furniture,8,396.99,East,31,3175.92,No
1978,2024-04-02,Shirt,Furniture,6,756.6,East,25,4539.6,No
1979,2024-09-22,Shoes,Clothing,9,329.95,South,6,2969.5499999999997,No
1980,2024-11-27,Chair,Electronics,4,136.68,West,35,546.72,No
1981,2024-12-15,Shirt,Electronics,9,393.01,North,6,3537.09,No
1982,2024-12-26,Chair,Clothing,8,884.21,East,42,7073.68,No
1983,2024-09-13,Shirt,Clothing,3,411.47,South,26,1234.41,No
1984,2024-05-12,Shirt,Furniture,6,835.29,West,37,5011.74,No
1985,2024-10-02,Chair,Electronics,4,377.81,East,47,1511.24,No
1986,2024-09-20,Laptop,Clothing,1,288.57,West,47,288.57,No
1987,2024-06-19,Laptop,Furniture,9,777.11,East,23,6993.99,No
1988,2024-01-01,Laptop,Electronics,4,217.14,East,23,868.56,No
1989,2024-11-08,Laptop,Furniture,5,239.51,West,44,1197.55,No
1990,2024-03-04,Shirt,Electronics,3,59.31,North,43,177.93,No
1991,2024-10-10,Phone,Furniture,4,195.97,West,28,783.88,No
1992,2024-04-30,Chair,Electronics,9,385.03,South,26,3465.2699999999995,No
1993,2024-04-16,Phone,Electronics,7,405.58,East,33,2839.06,No
1994,2024-06-23,Phone,Electronics,8,426.42,West,20,3411.36,No
1995,2024-07-22,Shoes,Electronics,3,484.9,West,44,1454.6999999999998,No
1996,2024-06-13,Laptop,Furniture,3,576.19,East,0,1728.5700000000002,Yes
1997,2024-10-31,Shirt,Clothing,7,197.53,East,9,1382.71,No
1998,2024-04-29,Laptop,Electronics,8,617.8,West,29,4942.4,No
1999,2024-02-13,Laptop,Electronics,5,343.19,North,27,1715.95,No
2000,2024-11-07,Phone,Electronics,1,736.67,East,41,736.67,No
2001,2024-06-04,Shoes,Electronics,3,561.63,West,29,1684.8899999999999,No
2002,2024-07-25,Laptop,Furniture,5,558.73,South,27,2793.65,No
2003,2024-04-17,Chair,Clothing,3,688.63,North,28,2065.89,No
2004,2024-09-07,Chair,Clothing,1,339.69,South,30,339.69,No
2005,2024-11-29,Laptop,Clothing,7,434.94,East,42,3044.58,No
2006,2024-05-09,Phone,Furniture,1,587.07,East,40,587.07,No
2007,2024-10-19,Phone,Clothing,6,427.34,North,3,2564.04,Yes
2008,2024-01-20,Shirt,Furniture,6,449.81,East,48,2698.86,No
2009,2024-10-08,Shoes,Furniture,7,279.76,South,18,1958.32,No
2010,2024-10-11,Phone,Electronics,1,294.51,West,9,294.51,No
2011,2024-01-01,Shirt,Furniture,3,701.97,West,44,2105.91,No
2012,2024-04-28,Chair,Clothing,9,14.24,South,30,128.16,No
2013,2024-02-04,Chair,Clothing,2,104.34,South,33,208.68,No
2014,2024-07-16,Chair,Clothing,5,949.32,East,40,4746.6,No
2015,2024-09-01,Laptop,Electronics,3,195.15,East,38,585.45,No
2016,2024-02-28,Shoes,Electronics,5,423.94,North,41,2119.7,No
2017,2024-11-20,Shirt,Electronics,7,851.19,West,43,5958.33,No
2018,2024-06-09,Shoes,Furniture,1,10.1,North,30,10.1,No
2019,2024-06-27,Laptop,Clothing,3,925.93,South,10,2777.79,No
2020,2024-07-24,Shirt,Furniture,6,62.95,South,35,377.70000000000005,No
2021,2024-01-12,Shirt,Furniture,7,179.16,North,43,1254.12,No
2022,2024-10-02,Phone,Clothing,3,38.81,North,43,116.43,No
2023,2024-06-29,Shoes,Electronics,4,524.32,West,31,2097.28,No
2024,2024-08-29,Shoes,Clothing,6,943.66,South,22,5661.96,No
2025,2024-08-03,Phone,Furniture,5,840.65,North,39,4203.25,No
